"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Egypt","469","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.5060627317366","52.5678166973927","54.8263831201196","55.0427924148347","55.4134697357204","55.6881905502193","52.415102299093","50.9738914214671","49.9022533182426","49.3262010081267","49.3275871021341","43.6105002105657","34.4853297543153","29.32365479894","21.4457108578284","16.9138552362326","15.2765554688408",,,,,,"6.30955120828539",,,"18.2631578947368","20.7400379506641","27.5042881646655","26.9852941176471",,"25.2363636363636","35.7703488372093","40.3838245373544","41.9642474105819",,,,,,,,"51.2945","53.5564","53.0892","55.8637","55.1192","75.8536","75.2056","78.3329","102.763","128.29","121.7","127.649","134.358","124.061","123.052","119.805","122.024","100.561","94.8967","87.5086","91.4046","128.767","136.573","119.292","111.227","96.8766","84.1792","73.9937","70.5037","66.8569","66.7629","74.3322","90.1913954069675","102.092892501078","101.479866262106","103.320693481894","90.347240497005","80.1934850161117","70.1971655053043","73.0250292842065","73.1717129247472","76.6331925825979","78.8998841383688","89.0326634917014","90.4733331297557","89.9942449306917","89.3482586709138","84.8105918735056","81.6545021806519","79.3393724803441","77.0399868920559",
"El Salvador","253","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.4508196721311","18.0786026200873","18.2327586206897","15.1612903225806",,,,,,,,,"5.1531954887218","5.65724703737466","6.70865467009426","5.89992057188245","5.46354566385265","6.84774575018477","7.73523131672598","1.77016416845111","3.22081575246132","2.83464566929134","2.53380782918149","2.27044025157233","4.43832691340173","19.0856720604929","21.2340996091124","23.4969962591162","23.8102828808421","24.2401318657646","26.0470562943356","25.4137457225405","25.9909590981563","12.1091","10.2266","14.4264","12.6609","14.1802","13.4869","14.5217","18.2084","25.0187","43.0016","49.2295","63.7181","98.6367","108.274","89.2277","92.924","81.3049","82.385","55.5459","42.8506872528714","35.4980099753136","30.684635341597","29.0145443751855","26.3333508762697","26.5299791575784","25.5121377315958","23.3628126977782","25.3435702423644","26.5157110117937","32.4288517089345","37.4579742358475","39.1434666737557","39.4055056556718","38.5490645731201","39.0993331788019","38.0310272620108","39.2534179459661","48.2135424229224","49.6640723119949","49.9636976533126","55.2041690462593","55.2529885959041","56.8338519375132","59.808197654366","62.1436172233069","64.3069327202887","66.3163789235543","68.6880966764948","71.1597500035169",
"Equatorial Guinea","642","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142.241845085009","215.039959705319","253.559637190601","252.217806332902","250.904958836631","178.746881667076","148.307828294841","137.464491840549","150.290805035431","181.925331406007","157.004475088634","169.465368176402","136.870498206938","152.575267523843","215.97341504193","136.874492370736","91.1855030630006","46.2614727961596","59.2331675060506","60.4779072178541","34.0599238740359","24.5430186801283","18.6731387230983","8.44541071625017","5.08950126958239","2.80979625861674","1.32075942349888","0.891166921970074","0.584800946367338","6.35230905489382","10.0905552413007","7.3814189745664","9.06602505239623","7.86643695605863","12.0003508640538","16.1200765886298","15.677787613816","15.6643296667511","16.5176178440746","17.0452543683438","17.3788910422336",
"Eritrea","643","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.1777","47.0581","52.9883","91.4464","149.451","98.273504305773","107.003717094966","109.18895444058","118.406009428383","86.7956888160664","156.215424450834","151.644206799505","156.655744687763","174.915002829699","144.602289049308","143.764163620248","133.013851861406","127.613855823943","130.389337955707","132.06629036284","137.601421013041","136.938656677911","137.226195773222","135.629010671986","132.62784600169","141.499985772689",
"Estonia","939","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.91498517538654","7.35926269867316","6.13847680763909","5.45302318463925","5.96383435905631","5.11443350502338","4.77899135904179","5.7307576594181","5.62299894524849","5.05683297215796","4.54259076630878","4.39737424840843","3.65927281613383","4.48015908875405","7.0303233433393","6.54347899922017","5.90545731812274","9.50570695910329","9.92645368194176","10.3818748104995","10.7610661866409","10.7576229209087","10.6366549321197","10.5051779495273","10.3752997691502","10.1228451633709",
"Ethiopia","644","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.65802","8.3805","8.6172","8.44235","7.98688","11.3601","14.1073","14.8761","16.4576","17.9575","18.9458","31.5722","50.5182","57.2357","67.7593","70.117","78.4484","85.3067","87.4856","87.962","95.1889","92.7606","88.236037994029","141.444816051822","155.694188995917","147.079828589309","133.252145573607","80.0104768066668","88.8731935960271","97.393219956134","96.7492814479419","98.7312471118554","114.910698478911","114.457039700102","104.788664435844","75.4125917069629","38.6829383390463","36.5580924695936","30.2304034210754","24.8949188230709","27.4334345825992","25.7349791330389","20.9367687455901","21.5539586136557","22.2669786655182","22.5873468228903","23.4711833596906","24.03243554438","24.5154536535371","24.9076723231696","25.1457018687533",
"Euro area","163","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.117117310254","60.465414480492","65.6298220794206","67.8671947275784","68.8451807885323","72.9891646567433","72.2439658110045","71.2400028159413","70.7049481363182","68.156092751199","66.9636749171899","66.8315783698184","68.0598377009371","68.3253106315099","69.0427806390988","67.3397472124549","65.1080396107842","68.778996663739","78.6090948741479","83.8504372403689","86.4168706703039","90.9728036944037","93.0787462368625","94.1784455671245","93.6824591281086","92.7778185537618","91.4759509848481","89.7707186440149","87.5607021452764","85.2366032044123",
"Fiji","819","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.96302","8.13766","8.67327","11.8536","12.5964","13.1968","13.6968","17.0319","16.5818","17.0152","20.968","23.4612","27.873","31.3816","28.5413","30.6198","29.5648","34.6645","35.5881","30.8935","39.1666666666667","39.4221351616063","46.9747643660687","47.9516161015269","51.5828468792097","52.3945288534411","52.8605997322624","58.6390704905561","39.680286781906","35.4260580869474","40.0002399020753","44.4516296152632","46.9975795216714","48.588434572335","48.2422457619051","47.6519027325302","57.9120607503302","49.8764123488803","51.416766104472","55.7970110970592","56.158289622203","54.4809445158133","53.3965577291461","51.4970382337103","50.3999236113135","51.1755547824246","47.8533990283196","46.4995883125524","44.9175936131266","44.0678531983523","43.2174471760847",
"Finland","172","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.9044585987261","10.3699421965318","8.12757201646091","6.37931034482759","19.4111111111111","21.3986013986014","14.1321167883212","12.0111801242236","10.609604519774","12.7115789473684","11.3402985074627","11.4069124423963","12.5964601769912","10.6521739130435","10.7677655677656","11.4098113207547","12.7379166666667","15.2215962441315","16.1483720930233","15.1848484848485","12.9570881226054","11.5127272727273","10.2943894389439","9.67086834733894","8.75662337662338","15.070320855615","38.9438228438229","51.2902071563089","55.7071428571429","61.2359430604982","71.1644820295983","58.5654109589041","47.8397260273973",,"25.2926829268293",,"22.6142595978062","13.9613526570048","14.1104294478528","12.5774336283186","10.6435643564356","10.5675675675676","10.8934426229508","11.6287878787879","10.5070422535211",,"5.06377453682755","5.27150877681079","5.97358612830025","7.05123051266822",,,,"8.16073167893637","8.02430160141606","6.22929412400368","5.29774439547257","4.58316735659998","3.72627938314461","2.54944395568426","1.71668229061069","1.98146501617564","2.28663295457065","3.00808747916005","4.94638037905415","10.5465008813648","10.4302204778968","11.0607632548447","13.2612117259557","14.7530446668587","14.5759349047309","15.2297332308008","15.8203990744363","16.9835363278927","15.9148785019366","13.7573155624909","14.1103947159191","22.3257947103766","40.1296603796857","55.2908751374875","57.618711797795","56.5779063957362","56.9529208824686","53.8815421866269","46.8624877473376","44.0085721264073","42.4861112130397","40.9465718617806","40.1695338157247","42.7382908114456","42.647829022508","39.9374646413646","38.0594853256399","33.9926740807483","32.6537424342569","41.6960216356625","47.1191293462445","48.50428000692","52.8882393277042","55.5785625184707","59.0247875509221","61.9066696709959","64.0001231068219","65.378689681405","66.6657402016426","66.9696935657008","66.5764014488247",
"France","132","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.5533767051045","95.5051870461236","90.1318151741472","96.9720875013765","105.08266694326","112.571386191235","113.933972508523","117.059146885937","116.38461818642","109.584688992197","104.038121909569","103.921308257475","106.668357105025","110.245648545345","109.352311436919","114.460563734079","105.135397658912","98.9489085788544","93.881916291536","92.2765592091124","91.741244351643","98.0787061736376","95.1870421235885","89.6256905078044","92.1056752109099","92.435037597471","85.2115397781834","77.8547768617227","81.3775920270053","81.9530685020324","79.5764280857408","72.5669183437202","66.6156722791734","66.3468752072784",,,,,,,"169.565093430499","237.034599825019","235.884371225166","216.821460513016","192.405931298553","197.186876121721","144.658179055244","157.496732412498","142.284839073884","138.60766801568","143.838507197313","161.023813109761","172.691267504057",,,,,,"101.595112476809",,,,,,,,,,,"44.3359818388195","39.9803921568627","33.872","32.8707482993197","35","34.3703703703704","33.271676300578","32.9896373056995","32.5972222222222","32.0200803212851","31.4756554307116","28.4983164983165","26.312693498452","23.6149584487535","22.1654320987654","19.5924276169265","17.5879917184265","15.3059273422562","16.0513274336283","15.8308943089431","14.3880171184023","21.0153256704981","20.0619266055046","17.7064220183486","15.8258527827648","15.4201877934272","16.0874655647383","15.1042908224076","14.9883289124668","14.4411360513055","14.8347440548166","20.7629558858898","21.5176489672115","25.2741720412551","26.5771672262935","28.9580186233175","30.5453321393961","31.1302506315308","33.4602193231894","33.3855509315247","34.1552075712374","35.2815486474462","36.1403393637113","39.8120757432218","46.081344195945","49.3279779490789","55.4545551023007","59.3669327614282","60.781433810942","60.8415220757505","60.0145296092274","58.4325218490773","57.942716341594","59.8397123679402","63.9474593847217","65.5147419860179","67.0042178853236","64.2433065500006","64.1886856455617","67.8507903900594","78.7615580471961","81.4568664900992","84.9518570532282","89.4040956831785","92.2910470502914","95.561488223165","97.0846484736352","98.0398553338581","98.0116597707644","97.2151059960622","95.4872422378924","93.0834461487558",
"Nicaragua","278","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2348000000","2527000000","2783000000","3076000000","3590000000","3966000000","4247000000","4600000000","4871000000","5236000000","5436000000","5786000000","6060000000","7578000000","10646000000","10950000000","12590000000","14740000000","14270000000","14510000000","20800000000","24480000000","28350000000","8.54623080579396","11.6900604238251","29.9595746205448","113.121255111482","699.858942855792","80889.279804851","6749757.0033576","519212077.181354","15706165334.7359","19470452894.3008","23364543473.161","25960603979.6724","31177739094.8297","36340948320.2265","41476833896.3052","49050861312.0293","57346028070.3722","64812005132.6668","71563317827.4096","74445035519.2181","80390359238.8961","92323401465.9054","105776805180.769","119235196777.994","137590819867.167","164494333309.664","170459896068.101","186682979948.41","218762944187.445","246306473520.459","268260503070.991","306461461621.496","335827465347.796","374607141908.833","416862827516.149","463884954459.971","516211177323.056","574439798125.096",
"Niger","692","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68341247558.5939","75644363403.3204","71903564453.1251","80045455932.6173","109165718078.613","105870559692.383","94769577026.3672","103547378540.039","114038230895.996","114765953063.965","116447929382.324","115934127807.617","127282630920.41","167394515991.211","238423110961.914","284693603515.625","357940002441.406","437504180908.203","530000000000","589900000000","663000000000","687100000000","638400000000","647100000000","659300000000.001","671100000000","679200000000.001","695300000000.001","675223050000","656741357350","620698558071.267","628800000000","867900000000","876488000000","961607000000","1010315000000","1166788000000","1177847000000","1186278000000","1329445000000","1439530000000","1534306281605.85","1530443035753.73","1776953000000","1906838000000","2052962000000","2419656000000","2548447000000","2832286000000","3025530000000","3577521000000","3702888704553.48","3960786473927.72","4199580660841.08","4504869562123.74","4937796426513.67","5405972894218.66","5922227716693.41","6571523674034.25",
"Nigeria","694","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1050000000","1174000000","1262000000","1368000000","1592000000","1704000000","1802000000","1880000000","1940000000","2072000000","2378000000","1516000000","4365230370.62311","3318336910.6615","3551271935.54557","3793022821.17365","4079083277.25623","3114318285.90148","3488146217.70569","4875042759.0677","7191483822.73987","9887430203.12009","10893406275.5281","12608278483.0421","15031902506.7907","20120841460.2576","27199334637.3801","30816476647.3947","34083576451.9641","42508923198.9873","49012380316.6891","53244774663.9081","55228297334.2398","59658537050.5669","66207671142.4729","75692871700.7128","77099028610.7822","115186004335.999","152267903580.207","235132891662.901","289784657405.114","348319159631.997","604180210692.555","798915484193.108","1083828722999.38","2361026199175.86","3372072414938.33","3586696383805.3","3557739080847.77","4280959188046.62","6234958031303.58","6632570820379.59","9838388603062.94","12322346068718.2","16794802400658.8","21630657409648.7","28012150980664.8","31863152038984.9","38196402343331.7","39786456665529.3","55469350330000","63713360600000","72599631000000","81009965300000","90136985600000","98309299326738.3","111150092143512","125613198795199","140726496135264","157127683804169","175177945973859",
"Philippines","566","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4600000000","5700000000","6300000000","6600000000","7000000000","7800000000","8200000000","8600000000","9000000000","9600000000","10400000000","11400000000","12000000000","13100000000","14000000000","15300000000","21752654737.7204","22174693726.8591","24959677306.5442","27075881212.8852","29649915432.7074","33472584978.7825","36184264215.8616","38646476564.8268","46072158281.476","55619935219.8005","64100117133.0871","79399473921.6971","111579485311.897","128650544329.206","145737639307.762","168261178539.239","194548426652.839","241027482970.74","270062499092.784","311995224371.02","351417303415.725","408920072500.763","581100470483.89","633619647538.89","674618382528.399","756470595935.708","885456335267.835","1025348692689","1193529000000","1382738000000","1497463000000","1633629000000","1875690000000","2111704000000","2406388000000","2688719000000","2952762000000","3244197000000","3580712000000","3888801000000","4198348000000","4548101000000","5120436000000","5677750000000","6271157000000","6892721000000","7720905000000","8026144000000","9003479000000","9708334000000","10561086000000","11542285000000","12642736000000","13528995975797.6","14860427683403.8","16375525360349.1","18051428289637.5","19897325986884.4","21938591244569.3",
"Poland","964","Gross Domestic Product","NGDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183000000000","197000000000","209000000000","231000000000","255000000000","223000000000","252000000000","301000000000","321000000000","345000000000","375000000000","411000000000","426000000000","54044404.7773153","59614612.9731277","66140935.9797154","73742112.6478067","79380376.6602364","86343976.1319673","96358949.9468896","108018808.613832","116469957.489693","122292953.396647","131250665.943366","146017774.214256","155613212.978947","173741048.770281","192832850.458299","216693359.37404","244279141.886121","250350486.228868","274416519.475442","552940513.762361","690343144.739843","855042581.344218","1041397336.79648","1291452273.8229","1688957976.7937","2954068626.01617","9626220287.02087","58979852006.3834","85141817873.0196","120924534902.472","163969038623.194","235639715967.479","337221900000","422435800000","515353200000","600901900000","665688500000","744378000000","779563800000","810616800000","845930000000","927306200000","984918900000","1065209100000","1186773100000","1277321900000","1361849900000","1437356500000","1553582300000","1615894300000","1662678100000","1728676600000","1789669090384.62","1881420035090.09","1978183672977.18","2091449912862.47","2216874199650.04","2350643295098.06",
